date,location,fully_vaccinated,fully_vaccinated_per_hundred
2021-03-24,Virginia,1258941,14.75
2021-03-25,Virginia,1277347,14.97
2021-03-26,Virginia,1308060,15.32
2021-03-27,Virginia,1324177,15.51
2021-03-28,Virginia,1359316,15.93
2021-03-29,Virginia,1386835,16.25
2021-03-30,Virginia,1428643,16.74
2021-03-31,Virginia,1457374,17.07
2021-04-01,Virginia,1490091,17.46
2021-04-02,Virginia,1533764,17.97
2021-04-03,Virginia,1587126,18.59
2021-04-04,Virginia,1641022,19.23
2021-04-05,Virginia,1666877,19.53
2021-04-06,Virginia,1693897,19.85
2021-04-07,Virginia,1730115,20.27
2021-04-08,Virginia,1769743,20.73
2021-04-09,Virginia,1816153,21.28
2021-04-10,Virginia,1874243,21.96
2021-04-11,Virginia,1933675,22.65
2021-04-12,Virginia,1960371,22.97
2021-04-13,Virginia,1998026,23.41
2021-04-14,Virginia,2044204,23.95
2021-04-15,Virginia,2086620,24.45
2021-04-16,Virginia,2157020,25.27
2021-04-17,Virginia,2219194,26
2021-04-18,Virginia,2266985,26.56
2021-04-19,Virginia,2301433,26.96
2021-04-20,Virginia,2329656,27.29
2021-04-21,Virginia,2365218,27.71
2021-04-22,Virginia,2418109,28.33
2021-04-23,Virginia,2483778,29.1
2021-04-24,Virginia,2546964,29.84
2021-04-25,Virginia,2592303,30.37
2021-04-26,Virginia,2626636,30.77
2021-04-27,Virginia,2657944,31.14
2021-04-28,Virginia,2690087,31.52
2021-04-29,Virginia,2739248,32.09
2021-04-30,Virginia,2802389,32.83
2021-05-01,Virginia,2868921,33.61
2021-05-02,Virginia,2915421,34.16
2021-05-03,Virginia,2928642,34.31
2021-05-04,Virginia,2952623,34.59
2021-05-05,Virginia,2989861,35.03
2021-05-06,Virginia,3048290,35.71
2021-05-07,Virginia,3103009,36.35
2021-05-08,Virginia,3144444,36.84
2021-05-09,Virginia,3173754,37.18
2021-05-10,Virginia,3218647,37.71
2021-05-11,Virginia,3248806,38.06
2021-05-12,Virginia,3284108,38.48
2021-05-13,Virginia,3325691,38.96
2021-05-14,Virginia,3370252,39.49
2021-05-15,Virginia,3414563,40
2021-05-16,Virginia,3438997,40.29
2021-05-17,Virginia,3465698,40.6
2021-05-18,Virginia,3483545,40.81
2021-05-19,Virginia,3526849,41.32
2021-05-20,Virginia,3562369,41.74
2021-05-21,Virginia,3607373,42.26
2021-05-22,Virginia,3645792,42.71
2021-05-23,Virginia,3675180,43.06
2021-05-24,Virginia,3692244,43.26
2021-05-25,Virginia,3709569,43.46
2021-05-26,Virginia,3732813,43.73
2021-05-27,Virginia,3759142,44.04
2021-05-28,Virginia,3792990,44.44
2021-05-29,Virginia,3821175,44.77
2021-05-30,Virginia,3839383,44.98
2021-05-31,Virginia,,
2021-06-01,Virginia,3866205,45.3
2021-06-02,Virginia,3880274,45.46
2021-06-03,Virginia,3881990,45.48
2021-06-04,Virginia,3904536,45.74
2021-06-05,Virginia,3923776,45.97
2021-06-06,Virginia,3969031,46.5
2021-06-07,Virginia,3970967,46.52
2021-06-08,Virginia,4003990,46.91
2021-06-09,Virginia,4005241,46.92
2021-06-10,Virginia,4033134,47.25
2021-06-11,Virginia,4061886,47.59
2021-06-12,Virginia,4086323,47.87
2021-06-13,Virginia,4115334,48.21
2021-06-14,Virginia,4127680,48.36
2021-06-15,Virginia,4166713,48.82
2021-06-16,Virginia,4205777,49.27
2021-06-17,Virginia,4208431,49.3
2021-06-18,Virginia,4252041,49.82
2021-06-19,Virginia,4271383,50.04
2021-06-20,Virginia,4286578,50.22
2021-06-21,Virginia,4296689,50.34
2021-06-22,Virginia,4307288,50.46
2021-06-23,Virginia,4321178,50.63
2021-06-24,Virginia,4338863,50.83
2021-06-25,Virginia,4340056,50.85
2021-06-26,Virginia,4355345,51.03
2021-06-27,Virginia,4371692,51.22
2021-06-28,Virginia,4404436,51.6
2021-06-29,Virginia,4410805,51.68
2021-06-30,Virginia,4422065,51.81
2021-07-01,Virginia,4433088,51.94
2021-07-02,Virginia,4447794,52.11
2021-07-03,Virginia,4457844,52.23
2021-07-04,Virginia,4467050,52.33
2021-07-05,Virginia,,
2021-07-06,Virginia,4478317,52.47
2021-07-07,Virginia,4481396,52.5
2021-07-08,Virginia,4489618,52.6
2021-07-09,Virginia,4500277,52.72
2021-07-10,Virginia,4508239,52.82
2021-07-11,Virginia,4514095,52.89
2021-07-12,Virginia,4523558,53
2021-07-13,Virginia,4528412,53.05
2021-07-14,Virginia,4536482,53.15
2021-07-15,Virginia,4544376,53.24
2021-07-16,Virginia,4554924,53.36
2021-07-17,Virginia,4562391,53.45
2021-07-18,Virginia,4569489,53.53
2021-07-19,Virginia,4575899,53.61
2021-07-20,Virginia,4580737,53.67
2021-07-21,Virginia,4586432,53.73
2021-07-22,Virginia,4594024,53.82
2021-07-23,Virginia,4602116,53.92
2021-07-24,Virginia,4609500,54
2021-07-25,Virginia,4617564,54.1
2021-07-26,Virginia,4623138,54.16
2021-07-27,Virginia,4626792,54.21
2021-07-28,Virginia,4631108,54.26
2021-07-29,Virginia,4637990,54.34
2021-07-30,Virginia,4644755,54.42
2021-07-31,Virginia,4652774,54.51
2021-08-01,Virginia,4665300,54.66
2021-08-02,Virginia,4669393,54.71
2021-08-03,Virginia,4669654,54.71
2021-08-04,Virginia,4674811,54.77
2021-08-05,Virginia,4681679,54.85
2021-08-06,Virginia,4688721,54.93
2021-08-07,Virginia,4695439,55.01
2021-08-08,Virginia,4708697,55.17
2021-08-09,Virginia,4708832,55.17
2021-08-10,Virginia,4713170,55.22
2021-08-11,Virginia,4722912,55.33
2021-08-12,Virginia,4729067,55.4
2021-08-13,Virginia,4734995,55.47
2021-08-14,Virginia,4746488,55.61
2021-08-15,Virginia,4746980,55.61
2021-08-16,Virginia,4761717,55.79
2021-08-17,Virginia,4766294,55.84
2021-08-18,Virginia,4772914,55.92
2021-08-19,Virginia,4778991,55.99
2021-08-20,Virginia,4788915,56.11
2021-08-21,Virginia,4798319,56.22
2021-08-22,Virginia,4806473,56.31
2021-08-23,Virginia,4815122,56.41
2021-08-24,Virginia,4820547,56.48
2021-08-25,Virginia,4829176,56.58
2021-08-26,Virginia,4838898,56.69
2021-08-27,Virginia,4846810,56.78
2021-08-28,Virginia,4856038,56.89
2021-08-29,Virginia,4868886,57.04
2021-01-12,Washington,17689,0.23
2021-01-13,Washington,22625,0.3
2021-01-14,Washington,,
2021-01-15,Washington,31581,0.41
2021-01-16,Washington,,
2021-01-17,Washington,,
2021-01-18,Washington,,
2021-01-19,Washington,45237,0.59
2021-01-20,Washington,49731,0.65
2021-01-21,Washington,55902,0.73
2021-01-22,Washington,62152,0.82
2021-01-23,Washington,67127,0.88
2021-01-24,Washington,68486,0.9
2021-01-25,Washington,73738,0.97
2021-01-26,Washington,76144,1
2021-01-27,Washington,81786,1.07
2021-01-28,Washington,91733,1.2
2021-01-29,Washington,99955,1.31
2021-01-30,Washington,108221,1.42
2021-01-31,Washington,117398,1.54
2021-02-01,Washington,126672,1.66
2021-02-02,Washington,130908,1.72
2021-02-03,Washington,137930,1.81
2021-02-04,Washington,147498,1.94
2021-02-05,Washington,157317,2.07
2021-02-06,Washington,170990,2.25
2021-02-07,Washington,183657,2.41
2021-02-08,Washington,193678,2.54
2021-02-09,Washington,198379,2.61
2021-02-10,Washington,215824,2.83
2021-02-11,Washington,229588,3.01
2021-02-12,Washington,247481,3.25
2021-02-13,Washington,263257,3.46
2021-02-14,Washington,281718,3.7
2021-02-15,Washington,,
2021-02-16,Washington,296840,3.9
2021-02-17,Washington,312815,4.11
2021-02-18,Washington,327192,4.3
2021-02-19,Washington,364470,4.79
2021-02-20,Washington,389841,5.12
2021-02-21,Washington,411387,5.4
2021-02-22,Washington,436421,5.73
2021-02-23,Washington,445098,5.85
2021-02-24,Washington,457134,6
2021-02-25,Washington,486623,6.39
2021-02-26,Washington,515850,6.77
2021-02-27,Washington,549135,7.21
2021-02-28,Washington,582467,7.65
2021-03-01,Washington,621171,8.16
2021-03-02,Washington,642362,8.44
2021-03-03,Washington,664542,8.73
2021-03-04,Washington,686099,9.01
2021-03-05,Washington,711273,9.34
2021-03-06,Washington,736314,9.67
2021-03-07,Washington,762728,10.02
2021-03-08,Washington,788319,10.35
2021-03-09,Washington,804325,10.56
2021-03-10,Washington,819624,10.76
2021-03-11,Washington,854645,11.22
2021-03-12,Washington,878520,11.54
2021-03-13,Washington,901869,11.84
2021-03-14,Washington,926711,12.17
2021-03-15,Washington,954856,12.54
2021-03-16,Washington,975197,12.81
2021-03-17,Washington,988886,12.99
2021-03-18,Washington,1013904,13.31
2021-03-19,Washington,1038120,13.63
2021-03-20,Washington,1063781,13.97
2021-03-21,Washington,1093139,14.36
2021-03-22,Washington,1114184,14.63
2021-03-23,Washington,1125114,14.78
2021-03-24,Washington,1139184,14.96
2021-03-25,Washington,1165721,15.31
2021-03-26,Washington,1199067,15.75
2021-03-27,Washington,1235085,16.22
2021-03-28,Washington,1279534,16.8
2021-03-29,Washington,1318086,17.31
2021-03-30,Washington,1337435,17.56
2021-03-31,Washington,1365670,17.93
2021-04-01,Washington,1403264,18.43
2021-04-02,Washington,1443400,18.95
2021-04-03,Washington,1484150,19.49
2021-04-04,Washington,1529457,20.09
2021-04-05,Washington,1575763,20.69
2021-04-06,Washington,1586873,20.84
2021-04-07,Washington,1613539,21.19
2021-04-08,Washington,1649313,21.66
2021-04-09,Washington,1688076,22.17
2021-04-10,Washington,1737090,22.81
2021-04-11,Washington,1785182,23.44
2021-04-12,Washington,1831031,24.05
2021-04-13,Washington,1860506,24.43
2021-04-14,Washington,1895244,24.89
2021-04-15,Washington,1930996,25.36
2021-04-16,Washington,1967611,25.84
2021-04-17,Washington,2007102,26.36
2021-04-18,Washington,2050248,26.92
2021-04-19,Washington,2093198,27.49
2021-04-20,Washington,2106216,27.66
2021-04-21,Washington,2130349,27.98
2021-04-22,Washington,2163875,28.42
2021-04-23,Washington,2205939,28.97
2021-04-24,Washington,2245053,29.48
2021-04-25,Washington,2290249,30.08
2021-04-26,Washington,2329920,30.6
2021-04-27,Washington,2346508,30.81
2021-04-28,Washington,2371675,31.15
2021-04-29,Washington,2409840,31.65
2021-04-30,Washington,2454705,32.24
2021-05-01,Washington,2493486,32.74
2021-05-02,Washington,2534143,33.28
2021-05-03,Washington,2565503,33.69
2021-05-04,Washington,2573072,33.79
2021-05-05,Washington,2597762,34.11
2021-05-06,Washington,2635610,34.61
2021-05-07,Washington,2672653,35.1
2021-05-08,Washington,2713953,35.64
2021-05-09,Washington,2760079,36.25
2021-05-10,Washington,2819264,37.02
2021-05-11,Washington,2851804,37.45
2021-05-12,Washington,2882380,37.85
2021-05-13,Washington,2921812,38.37
2021-05-14,Washington,2962272,38.9
2021-05-15,Washington,3003937,39.45
2021-05-16,Washington,3051554,40.07
2021-05-17,Washington,3089183,40.57
2021-05-18,Washington,3112485,40.87
2021-05-19,Washington,3143761,41.28
2021-05-20,Washington,3183971,41.81
2021-05-21,Washington,3223026,42.33
2021-05-22,Washington,3273072,42.98
2021-05-23,Washington,3317253,43.56
2021-05-24,Washington,3357538,44.09
2021-05-25,Washington,3370529,44.26
2021-05-26,Washington,3394775,44.58
2021-05-27,Washington,3425147,44.98
2021-05-28,Washington,3427536,45.01
2021-05-29,Washington,3498117,45.94
2021-05-30,Washington,3531161,46.37
2021-05-31,Washington,,
2021-06-01,Washington,3553192,46.66
2021-06-02,Washington,3568451,46.86
2021-06-03,Washington,3592191,47.17
2021-06-04,Washington,3615975,47.49
2021-06-05,Washington,3616845,47.5
2021-06-06,Washington,3673904,48.25
2021-06-07,Washington,3710179,48.72
2021-06-08,Washington,3727121,48.95
2021-06-09,Washington,3728214,48.96
2021-06-10,Washington,3751046,49.26
2021-06-11,Washington,3774577,49.57
2021-06-12,Washington,3807767,50
2021-06-13,Washington,3831107,50.31
2021-06-14,Washington,3861423,50.71
2021-06-15,Washington,3889031,51.07
2021-06-16,Washington,3889658,51.08
2021-06-17,Washington,3951039,51.89
2021-06-18,Washington,3973659,52.18
2021-06-19,Washington,3995698,52.47
2021-06-20,Washington,4013928,52.71
2021-06-21,Washington,4030435,52.93
2021-06-22,Washington,4030746,52.93
2021-06-23,Washington,4045845,53.13
2021-06-24,Washington,4060008,53.32
2021-06-25,Washington,4074488,53.51
2021-06-26,Washington,4091038,53.72
2021-06-27,Washington,4109609,53.97
2021-06-28,Washington,4134958,54.3
2021-06-29,Washington,4141884,54.39
2021-06-30,Washington,4150522,54.51
2021-07-01,Washington,4163605,54.68
2021-07-02,Washington,4175056,54.83
2021-07-03,Washington,4185939,54.97
2021-07-04,Washington,4199079,55.14
2021-07-05,Washington,,
2021-07-06,Washington,4206349,55.24
2021-07-07,Washington,4219964,55.42
2021-07-08,Washington,4230430,55.55
2021-07-09,Washington,4240729,55.69
2021-07-10,Washington,4250081,55.81
2021-07-11,Washington,4260496,55.95
2021-07-12,Washington,4268544,56.06
2021-07-13,Washington,4273427,56.12
2021-07-14,Washington,4279512,56.2
2021-07-15,Washington,4287564,56.3
2021-07-16,Washington,4296016,56.42
2021-07-17,Washington,4302519,56.5
2021-07-18,Washington,4309686,56.6
2021-07-19,Washington,4316512,56.69
2021-07-20,Washington,4320331,56.74
2021-07-21,Washington,4326006,56.81
2021-07-22,Washington,4333260,56.91
2021-07-23,Washington,4340518,57
2021-07-24,Washington,4348144,57.1
2021-07-25,Washington,4354866,57.19
2021-07-26,Washington,4360024,57.26
2021-07-27,Washington,4363088,57.3
2021-07-28,Washington,4367767,57.36
2021-07-29,Washington,4374191,57.44
2021-07-30,Washington,4382753,57.56
2021-07-31,Washington,4388828,57.63
2021-08-01,Washington,4394955,57.72
2021-08-02,Washington,4400083,57.78
2021-08-03,Washington,4403203,57.82
2021-08-04,Washington,4409114,57.9
2021-08-05,Washington,4415993,57.99
2021-08-06,Washington,4422548,58.08
2021-08-07,Washington,4428982,58.16
2021-08-08,Washington,4435828,58.25
2021-08-09,Washington,4440768,58.32
2021-08-10,Washington,4443655,58.35
2021-08-11,Washington,4444092,58.36
2021-08-12,Washington,4454780,58.5
2021-08-13,Washington,4462443,58.6
2021-08-14,Washington,4468851,58.69
2021-08-15,Washington,4476641,58.79
2021-08-16,Washington,4481816,58.86
2021-08-17,Washington,4484046,58.89
2021-08-18,Washington,4489424,58.96
2021-08-19,Washington,4497187,59.06
2021-08-20,Washington,4504856,59.16
2021-08-21,Washington,4512230,59.26
2021-08-22,Washington,4521008,59.37
2021-08-23,Washington,4527427,59.45
2021-08-24,Washington,4531163,59.5
2021-08-25,Washington,4537011,59.58
2021-08-26,Washington,4545916,59.7
2021-08-27,Washington,4554215,59.81
2021-08-28,Washington,4561896,59.91
2021-08-29,Washington,4570947,60.03
2021-01-12,West Virginia,,
2021-01-13,West Virginia,,
2021-01-14,West Virginia,,
2021-01-15,West Virginia,21162,1.18
2021-01-16,West Virginia,,
2021-01-17,West Virginia,,
2021-01-18,West Virginia,,
2021-01-19,West Virginia,23723,1.32
2021-01-20,West Virginia,25681,1.43
2021-01-21,West Virginia,31587,1.76
2021-01-22,West Virginia,35390,1.97
2021-01-23,West Virginia,37979,2.12
2021-01-24,West Virginia,39071,2.18
2021-01-25,West Virginia,39453,2.2
2021-01-26,West Virginia,42821,2.39
2021-01-27,West Virginia,45244,2.52
2021-01-28,West Virginia,50843,2.84
2021-01-29,West Virginia,58113,3.24
2021-01-30,West Virginia,65165,3.64
2021-01-31,West Virginia,67183,3.75
2021-02-01,West Virginia,67363,3.76
2021-02-02,West Virginia,69893,3.9
2021-02-03,West Virginia,72456,4.04
2021-02-04,West Virginia,78405,4.37
2021-02-05,West Virginia,87679,4.89
2021-02-06,West Virginia,100159,5.59
2021-02-07,West Virginia,104023,5.8
2021-02-08,West Virginia,104711,5.84
2021-02-09,West Virginia,107679,6.01
2021-02-10,West Virginia,110332,6.16
2021-02-11,West Virginia,114445,6.39
2021-02-12,West Virginia,120819,6.74
2021-02-13,West Virginia,133868,7.47
2021-02-14,West Virginia,138882,7.75
2021-02-15,West Virginia,,
2021-02-16,West Virginia,142817,7.97
2021-02-17,West Virginia,144370,8.06
2021-02-18,West Virginia,148742,8.3
2021-02-19,West Virginia,161329,9
2021-02-20,West Virginia,169795,9.47
2021-02-21,West Virginia,173068,9.66
2021-02-22,West Virginia,170138,9.49
2021-02-23,West Virginia,172420,9.62
2021-02-24,West Virginia,174540,9.74
2021-02-25,West Virginia,180993,10.1
2021-02-26,West Virginia,189352,10.57
2021-02-27,West Virginia,201077,11.22
2021-02-28,West Virginia,205102,11.44
2021-03-01,West Virginia,206179,11.5
2021-03-02,West Virginia,207129,11.56
2021-03-03,West Virginia,209451,11.69
2021-03-04,West Virginia,213203,11.9
2021-03-05,West Virginia,219837,12.27
2021-03-06,West Virginia,226593,12.64
2021-03-07,West Virginia,229046,12.78
2021-03-08,West Virginia,230156,12.84
2021-03-09,West Virginia,231295,12.91
2021-03-10,West Virginia,232746,12.99
2021-03-11,West Virginia,238717,13.32
2021-03-12,West Virginia,246830,13.77
2021-03-13,West Virginia,258175,14.41
2021-03-14,West Virginia,259988,14.51
2021-03-15,West Virginia,261032,14.57
2021-03-16,West Virginia,262477,14.65
2021-03-17,West Virginia,263392,14.7
2021-03-18,West Virginia,268847,15
2021-03-19,West Virginia,276506,15.43
2021-03-20,West Virginia,284107,15.85
2021-03-21,West Virginia,285846,15.95
2021-03-22,West Virginia,286517,15.99
2021-03-23,West Virginia,288979,16.12
2021-03-24,West Virginia,292335,16.31
2021-03-25,West Virginia,300747,16.78
2021-03-26,West Virginia,314994,17.58
2021-03-27,West Virginia,327909,18.3
2021-03-28,West Virginia,330678,18.45
2021-03-29,West Virginia,331161,18.48
2021-03-30,West Virginia,334096,18.64
2021-03-31,West Virginia,336742,18.79
2021-04-01,West Virginia,347394,19.38
2021-04-02,West Virginia,367190,20.49
2021-04-03,West Virginia,376323,21
2021-04-04,West Virginia,379207,21.16
2021-04-05,West Virginia,379705,21.19
2021-04-06,West Virginia,382002,21.32
2021-04-07,West Virginia,386361,21.56
2021-04-08,West Virginia,395951,22.09
2021-04-09,West Virginia,411020,22.93
2021-04-10,West Virginia,426351,23.79
2021-04-11,West Virginia,432618,24.14
2021-04-12,West Virginia,433539,24.19
2021-04-13,West Virginia,436584,24.36
2021-04-14,West Virginia,440408,24.57
2021-04-15,West Virginia,447532,24.97
2021-04-16,West Virginia,459631,25.65
2021-04-17,West Virginia,471709,26.32
2021-04-18,West Virginia,476666,26.6
2021-04-19,West Virginia,477023,26.62
2021-04-20,West Virginia,481547,26.87
2021-04-21,West Virginia,486634,27.15
2021-04-22,West Virginia,494705,27.6
2021-04-23,West Virginia,507602,28.32
2021-04-24,West Virginia,515490,28.76
2021-04-25,West Virginia,518956,28.96
2021-04-26,West Virginia,519432,28.98
2021-04-27,West Virginia,521809,29.12
2021-04-28,West Virginia,525298,29.31
2021-04-29,West Virginia,534200,29.81
2021-04-30,West Virginia,543800,30.34
2021-05-01,West Virginia,550960,30.74
2021-05-02,West Virginia,553522,30.89
2021-05-03,West Virginia,553809,30.9
2021-05-04,West Virginia,555684,31.01
2021-05-05,West Virginia,556086,31.03
2021-05-06,West Virginia,561952,31.36
2021-05-07,West Virginia,567054,31.64
2021-05-08,West Virginia,572054,31.92
2021-05-09,West Virginia,573097,31.98
2021-05-10,West Virginia,573458,32
2021-05-11,West Virginia,575682,32.12
2021-05-12,West Virginia,578137,32.26
2021-05-13,West Virginia,580790,32.41
2021-05-14,West Virginia,584294,32.6
2021-05-15,West Virginia,587339,32.77
2021-05-16,West Virginia,588277,32.83
2021-05-17,West Virginia,588566,32.84
2021-05-18,West Virginia,589709,32.91
2021-05-19,West Virginia,591684,33.02
2021-05-20,West Virginia,594018,33.15
2021-05-21,West Virginia,596994,33.31
2021-05-22,West Virginia,599305,33.44
2021-05-23,West Virginia,600173,33.49
2021-05-24,West Virginia,600514,33.51
2021-05-25,West Virginia,601629,33.57
2021-05-26,West Virginia,603382,33.67
2021-05-27,West Virginia,605051,33.76
2021-05-28,West Virginia,606813,33.86
2021-05-29,West Virginia,608962,33.98
2021-05-30,West Virginia,609465,34.01
2021-05-31,West Virginia,,
2021-06-01,West Virginia,610103,34.04
2021-06-02,West Virginia,611247,34.11
2021-06-03,West Virginia,612308,34.17
2021-06-04,West Virginia,614796,34.3
2021-06-05,West Virginia,615038,34.32
2021-06-06,West Virginia,619711,34.58
2021-06-07,West Virginia,620039,34.6
2021-06-08,West Virginia,621312,34.67
2021-06-09,West Virginia,621716,34.69
2021-06-10,West Virginia,628131,35.05
2021-06-11,West Virginia,629704,35.14
2021-06-12,West Virginia,633125,35.33
2021-06-13,West Virginia,635043,35.43
2021-06-14,West Virginia,639441,35.68
2021-06-15,West Virginia,640909,35.76
2021-06-16,West Virginia,642457,35.85
2021-06-17,West Virginia,644041,35.94
2021-06-18,West Virginia,645678,36.03
2021-06-19,West Virginia,646742,36.09
2021-06-20,West Virginia,648731,36.2
